,store_ID,day_of_week,nb_customers_on_day,open,promotion,school_holiday,year,month,day,is_weekend,state_holiday_a,state_holiday_b,state_holiday_c,predicted_sales
31685,301,3,606,1,1,0,2013,6,6,0,0.0,0.0,0.0,5810.119
31686,1057,4,705,1,1,0,2014,2,21,0,0.0,0.0,0.0,6784.1465
31687,194,0,541,1,1,0,2014,6,30,0,0.0,0.0,0.0,6438.8726
31688,330,5,501,1,0,0,2015,2,14,1,0.0,0.0,0.0,4512.5127
31689,201,1,353,1,0,0,2014,6,24,0,0.0,0.0,0.0,3456.3167
31690,198,6,0,0,0,0,2015,1,18,1,0.0,0.0,0.0,96.229515
31691,683,1,1095,1,1,1,2013,7,2,0,0.0,0.0,0.0,9554.261
31692,164,4,649,1,0,0,2013,12,13,0,0.0,0.0,0.0,5588.126
31693,950,5,390,1,0,0,2015,1,17,1,0.0,0.0,0.0,3894.5166
31694,345,6,0,0,0,0,2013,7,14,1,0.0,0.0,0.0,86.97364
31695,59,1,682,1,1,0,2015,1,13,0,0.0,0.0,0.0,7332.4907
31696,85,2,871,1,0,1,2013,12,25,0,0.0,0.0,1.0,6022.072
31697,131,6,0,0,0,0,2015,3,22,1,0.0,0.0,0.0,-31.43952
31698,832,3,629,1,1,0,2014,7,31,0,0.0,0.0,0.0,6857.297
31699,3,4,850,1,1,1,2013,8,16,0,0.0,0.0,0.0,7431.357
31700,679,5,754,1,0,0,2013,7,6,1,0.0,0.0,0.0,6497.527
31701,437,0,506,1,0,0,2014,1,13,0,0.0,0.0,0.0,4329.652
31702,452,4,0,0,1,1,2013,3,29,0,0.0,1.0,0.0,176.2899
31703,682,0,2217,1,1,0,2014,11,24,0,0.0,0.0,0.0,15871.975
31704,469,0,1228,1,0,0,2014,1,13,0,0.0,0.0,0.0,9067.834
31705,663,1,906,1,1,0,2013,12,17,0,0.0,0.0,0.0,11657.452
31706,173,0,900,1,0,0,2015,6,22,0,0.0,0.0,0.0,6993.852
31707,825,5,514,1,0,0,2014,5,24,1,0.0,0.0,0.0,4884.5493
31708,696,6,0,0,0,0,2015,4,19,1,0.0,0.0,0.0,4.3686714
31709,958,0,702,1,0,0,2013,1,14,0,0.0,0.0,0.0,5593.0513
31710,398,3,507,1,0,0,2014,2,13,0,0.0,0.0,0.0,4171.5435
31711,717,2,0,0,0,1,2014,1,1,0,1.0,0.0,0.0,62.757294
31712,485,1,388,1,1,0,2013,4,9,0,0.0,0.0,0.0,4729.8433
31713,876,0,1175,1,0,0,2014,12,8,0,0.0,0.0,0.0,9709.828
31714,630,6,0,0,0,0,2014,5,18,1,0.0,0.0,0.0,-33.42918
31715,751,1,657,1,1,0,2015,3,17,0,0.0,0.0,0.0,7182.3706
31716,730,4,933,1,1,1,2014,10,24,0,0.0,0.0,0.0,8351.766
31717,151,3,810,1,1,0,2014,12,18,0,0.0,0.0,0.0,10122.955
31718,328,0,696,1,1,0,2013,10,7,0,0.0,0.0,0.0,7505.008
31719,297,4,802,1,1,1,2015,7,31,0,0.0,0.0,0.0,8211.957
31720,1052,6,0,0,0,0,2014,12,21,1,0.0,0.0,0.0,82.90803
31721,311,6,0,0,0,0,2013,8,25,1,0.0,0.0,0.0,-262.69144
31722,1026,3,0,0,1,0,2014,6,19,0,1.0,0.0,0.0,64.2184
31723,890,4,505,1,1,0,2015,4,17,0,0.0,0.0,0.0,5676.245
31724,131,5,567,1,0,0,2015,6,6,1,0.0,0.0,0.0,5650.4395
31725,1112,4,998,1,1,0,2014,12,19,0,0.0,0.0,0.0,12003.52
31726,460,3,433,1,1,0,2014,12,4,0,0.0,0.0,0.0,5573.0273
31727,906,2,1200,1,0,0,2013,12,11,0,0.0,0.0,0.0,11069.003
31728,1029,2,792,1,0,0,2013,2,13,0,0.0,0.0,0.0,4577.097
31729,582,2,782,1,1,0,2013,7,3,0,0.0,0.0,0.0,7075.717
31730,391,5,364,1,0,0,2015,3,7,1,0.0,0.0,0.0,3227.791
31731,230,1,930,1,0,0,2014,12,9,0,0.0,0.0,0.0,8362.227
31732,912,4,646,1,0,0,2015,6,26,0,0.0,0.0,0.0,5815.926
31733,967,2,836,1,1,1,2014,7,30,0,0.0,0.0,0.0,7139.9077
31734,151,6,0,0,0,0,2014,9,28,1,0.0,0.0,0.0,-35.119896
31735,839,2,493,1,0,0,2015,2,25,0,0.0,0.0,0.0,3948.0425
31736,269,5,1070,1,0,0,2014,11,8,1,0.0,0.0,0.0,7983.894
31737,948,2,1810,1,1,0,2014,10,22,0,0.0,0.0,0.0,6489.4507
31738,388,3,1076,1,0,0,2015,3,26,0,0.0,0.0,0.0,8579.679
31739,401,2,684,1,1,0,2014,11,12,0,0.0,0.0,0.0,6980.9688
31740,992,4,801,1,1,0,2013,9,27,0,0.0,0.0,0.0,6527.262
31741,910,3,509,1,0,0,2014,7,10,0,0.0,0.0,0.0,4562.3896
31742,895,3,673,1,0,1,2014,8,14,0,0.0,0.0,0.0,5806.779
31743,548,4,468,1,1,0,2013,5,3,0,0.0,0.0,0.0,6077.059
31744,336,0,2454,1,1,0,2015,5,4,0,0.0,0.0,0.0,19725.355
31745,601,6,0,0,0,0,2015,5,17,1,0.0,0.0,0.0,302.41525
31746,953,0,662,1,1,0,2013,6,3,0,0.0,0.0,0.0,7974.189
31747,579,3,922,1,1,0,2013,1,10,0,0.0,0.0,0.0,7870.6104
31748,1000,6,0,0,0,0,2013,9,15,1,0.0,0.0,0.0,-21.910534
31749,119,2,691,1,0,1,2013,1,2,0,0.0,0.0,0.0,6216.1567
31750,814,6,0,0,0,0,2013,6,2,1,0.0,0.0,0.0,-24.258595
31751,608,0,845,1,0,0,2013,1,28,0,0.0,0.0,0.0,6310.6855
31752,41,6,0,0,0,0,2014,4,6,1,0.0,0.0,0.0,7.7592278
31753,923,4,0,0,0,1,2014,12,26,0,0.0,0.0,1.0,99.32962
31754,124,4,789,1,0,0,2014,2,28,0,0.0,0.0,0.0,7149.5054
31755,115,2,341,1,0,0,2013,1,16,0,0.0,0.0,0.0,3292.7803
31756,439,2,1048,1,1,1,2013,7,31,0,0.0,0.0,0.0,9508.487
31757,470,3,1348,1,0,1,2015,7,23,0,0.0,0.0,0.0,9374.17
31758,806,1,592,1,1,0,2013,4,9,0,0.0,0.0,0.0,7421.5854
31759,77,4,537,1,0,0,2013,2,15,0,0.0,0.0,0.0,4682.905
31760,838,2,699,1,0,0,2013,5,22,0,0.0,0.0,0.0,5193.099
31761,995,6,0,0,0,0,2013,11,24,1,0.0,0.0,0.0,94.46628
31762,748,5,454,1,0,0,2013,6,15,1,0.0,0.0,0.0,4475.534
31763,481,2,342,1,0,1,2013,8,7,0,0.0,0.0,0.0,3697.426
31764,146,4,678,1,1,0,2013,1,25,0,0.0,0.0,0.0,7356.411
31765,365,5,564,1,0,0,2013,7,20,1,0.0,0.0,0.0,4745.619
31766,499,0,663,1,1,0,2013,1,21,0,0.0,0.0,0.0,6881.858
31767,546,3,1636,1,1,0,2013,4,25,0,0.0,0.0,0.0,12929.364
31768,893,3,721,1,0,0,2013,11,14,0,0.0,0.0,0.0,6054.9116
31769,457,4,619,1,1,1,2014,6,20,0,0.0,0.0,0.0,6870.6597
31770,534,4,624,1,1,0,2015,7,17,0,0.0,0.0,0.0,6272.3374
31771,875,5,381,1,0,0,2013,7,6,1,0.0,0.0,0.0,3593.6423
31772,754,5,543,1,0,0,2014,9,27,1,0.0,0.0,0.0,5494.789
31773,1031,5,329,1,0,0,2013,1,19,1,0.0,0.0,0.0,2968.1775
31774,960,6,0,0,0,0,2014,10,5,1,0.0,0.0,0.0,-18.315876
31775,1061,3,421,1,0,0,2013,3,14,0,0.0,0.0,0.0,4705.0703
31776,341,5,732,1,0,0,2015,5,30,1,0.0,0.0,0.0,7071.1504
31777,755,0,1219,1,1,0,2013,12,2,0,0.0,0.0,0.0,14431.653
31778,842,2,1048,1,0,1,2013,4,3,0,0.0,0.0,0.0,10243.217
31779,998,6,0,0,0,0,2015,4,19,1,0.0,0.0,0.0,71.87931
31780,969,4,584,1,0,0,2013,10,4,0,0.0,0.0,0.0,4662.3125
31781,132,2,366,1,0,0,2013,2,27,0,0.0,0.0,0.0,3677.3647
31782,543,2,196,1,0,0,2015,6,24,0,0.0,0.0,0.0,1982.5297
31783,1082,5,1277,1,0,0,2013,11,30,1,0.0,0.0,0.0,9690.199
31784,147,5,932,1,0,0,2013,1,5,1,0.0,0.0,0.0,8033.55
31785,62,3,710,1,0,0,2015,4,23,0,0.0,0.0,0.0,7115.847
31786,289,1,445,1,0,0,2015,3,24,0,0.0,0.0,0.0,4809.548
31787,717,3,419,1,0,1,2013,7,25,0,0.0,0.0,0.0,4230.5474
31788,80,4,606,1,1,0,2015,3,20,0,0.0,0.0,0.0,7042.4316
31789,680,1,629,1,0,0,2015,6,9,0,0.0,0.0,0.0,4902.062
31790,160,2,436,1,0,0,2015,1,21,0,0.0,0.0,0.0,5442.0894
31791,234,4,1042,1,1,0,2014,7,4,0,0.0,0.0,0.0,9965.677
31792,484,3,727,1,1,0,2013,3,7,0,0.0,0.0,0.0,6717.0884
31793,864,0,804,1,1,0,2013,12,2,0,0.0,0.0,0.0,8833.407
31794,710,4,337,1,1,0,2013,4,26,0,0.0,0.0,0.0,3754.953
31795,202,1,421,1,1,1,2013,1,8,0,0.0,0.0,0.0,4940.97
31796,1023,2,630,1,0,0,2014,12,10,0,0.0,0.0,0.0,5617.583
31797,334,0,495,1,0,1,2013,8,5,0,0.0,0.0,0.0,4278.479
31798,797,5,396,1,0,0,2013,5,4,1,0.0,0.0,0.0,3638.6108
31799,814,0,697,1,0,0,2015,7,6,0,0.0,0.0,0.0,6554.766
31800,857,5,1026,1,0,0,2014,6,7,1,0.0,0.0,0.0,7754.5474
31801,838,0,1082,1,1,0,2014,9,1,0,0.0,0.0,0.0,10764.828
31802,566,0,687,1,1,0,2013,10,21,0,0.0,0.0,0.0,5407.989
31803,315,2,426,1,0,1,2015,4,8,0,0.0,0.0,0.0,4372.6294
31804,676,6,2378,1,0,0,2015,7,19,1,0.0,0.0,0.0,14203.185
31805,384,2,826,1,0,1,2013,8,21,0,0.0,0.0,0.0,6891.7036
31806,576,6,0,0,0,0,2013,2,3,1,0.0,0.0,0.0,83.37886
31807,229,0,1107,1,1,0,2014,12,15,0,0.0,0.0,0.0,14072.659
31808,816,1,564,1,0,1,2013,7,23,0,0.0,0.0,0.0,5053.1245
31809,172,0,919,1,1,0,2013,9,23,0,0.0,0.0,0.0,8411.643
31810,410,4,876,1,1,0,2013,3,8,0,0.0,0.0,0.0,8677.777
31811,982,3,432,1,0,0,2013,11,28,0,0.0,0.0,0.0,5338.9346
31812,783,3,748,1,1,0,2015,5,21,0,0.0,0.0,0.0,6684.5625
31813,758,4,669,1,1,0,2013,9,27,0,0.0,0.0,0.0,5917.334
31814,614,3,965,1,0,0,2013,9,5,0,0.0,0.0,0.0,5709.522
31815,227,3,571,1,1,0,2015,3,19,0,0.0,0.0,0.0,6487.216
31816,501,3,533,1,1,0,2015,7,2,0,0.0,0.0,0.0,6677.4116
31817,823,2,603,1,1,0,2014,6,18,0,0.0,0.0,0.0,6531.9907
31818,954,0,903,1,0,1,2014,7,7,0,0.0,0.0,0.0,6599.5474
31819,743,1,464,1,1,1,2014,8,5,0,0.0,0.0,0.0,5003.172
31820,143,1,454,1,0,0,2013,6,25,0,0.0,0.0,0.0,4049.254
31821,307,1,311,1,0,0,2014,9,9,0,0.0,0.0,0.0,3214.238
31822,83,6,0,0,0,0,2013,1,27,1,0.0,0.0,0.0,31.032957
31823,645,5,1443,1,0,0,2013,2,16,1,0.0,0.0,0.0,10302.75
31824,1001,1,645,1,1,1,2013,10,22,0,0.0,0.0,0.0,6751.228
31825,130,5,467,1,0,0,2015,6,13,1,0.0,0.0,0.0,4607.402
31826,1078,0,675,1,0,1,2013,12,30,0,0.0,0.0,0.0,5752.2275
31827,143,5,480,1,0,0,2015,7,25,1,0.0,0.0,0.0,4813.1895
31828,653,1,572,1,1,0,2015,4,28,0,0.0,0.0,0.0,6659.6753
31829,600,1,686,1,0,0,2013,8,6,0,0.0,0.0,0.0,5477.385
31830,22,2,380,1,0,1,2013,2,13,0,0.0,0.0,0.0,3368.1165
31831,273,5,616,1,0,0,2014,6,28,1,0.0,0.0,0.0,6004.6357
31832,380,1,1103,1,0,0,2015,1,20,0,0.0,0.0,0.0,10107.44
31833,737,3,805,1,0,0,2015,2,26,0,0.0,0.0,0.0,6250.9106
31834,1079,1,961,1,1,1,2015,3,31,0,0.0,0.0,0.0,11116.472
31835,967,4,947,1,1,0,2013,11,22,0,0.0,0.0,0.0,8029.3643
31836,495,6,0,0,0,0,2015,3,29,1,0.0,0.0,0.0,335.70898
31837,373,5,367,1,0,0,2014,3,1,1,0.0,0.0,0.0,4230.6978
31838,305,0,508,1,0,0,2015,2,9,0,0.0,0.0,0.0,4647.7646
31839,157,0,900,1,0,0,2014,5,26,0,0.0,0.0,0.0,7816.9194
31840,962,0,745,1,0,0,2013,2,25,0,0.0,0.0,0.0,5472.1504
31841,1040,1,951,1,1,0,2015,6,16,0,0.0,0.0,0.0,9279.732
31842,22,6,0,0,0,0,2015,6,14,1,0.0,0.0,0.0,9.742391
31843,912,5,957,1,0,0,2013,3,2,1,0.0,0.0,0.0,7993.8823
31844,422,6,0,0,0,0,2013,8,18,1,0.0,0.0,0.0,-268.79108
31845,365,5,580,1,0,0,2015,7,25,1,0.0,0.0,0.0,4942.146
31846,208,5,507,1,0,0,2014,5,10,1,0.0,0.0,0.0,4435.7427
31847,421,1,914,1,1,0,2015,5,5,0,0.0,0.0,0.0,8510.853
31848,186,3,292,1,0,0,2013,3,14,0,0.0,0.0,0.0,2895.1675
31849,340,2,734,1,0,0,2014,8,27,0,0.0,0.0,0.0,6104.252
31850,987,5,544,1,0,0,2014,11,15,1,0.0,0.0,0.0,4777.537
31851,394,4,630,1,0,0,2014,3,28,0,0.0,0.0,0.0,6404.0728
31852,834,5,430,1,0,0,2015,7,18,1,0.0,0.0,0.0,4300.883
31853,1005,6,0,0,0,0,2014,6,29,1,0.0,0.0,0.0,-15.60456
31854,245,6,0,0,0,0,2013,11,24,1,0.0,0.0,0.0,-27.000692
31855,725,3,599,1,0,0,2013,3,14,0,0.0,0.0,0.0,5347.8574
31856,885,0,866,1,0,0,2014,12,8,0,0.0,0.0,0.0,7181.857
31857,766,6,0,0,0,0,2013,1,13,1,0.0,0.0,0.0,41.83253
31858,114,1,509,1,0,0,2014,9,9,0,0.0,0.0,0.0,4491.5566
31859,304,5,716,1,0,0,2015,6,20,1,0.0,0.0,0.0,6582.99
31860,794,0,586,1,1,1,2014,8,4,0,0.0,0.0,0.0,6025.902
31861,519,5,592,1,0,0,2013,9,21,1,0.0,0.0,0.0,5764.6963
31862,986,2,590,1,0,0,2015,6,24,0,0.0,0.0,0.0,5066.377
31863,223,1,793,1,1,0,2015,5,5,0,0.0,0.0,0.0,7641.3716
31864,993,2,743,1,1,0,2013,4,24,0,0.0,0.0,0.0,7678.1914
31865,680,6,0,0,0,0,2014,6,8,1,0.0,0.0,0.0,-572.49414
31866,315,1,429,1,0,1,2014,10,14,0,0.0,0.0,0.0,4038.8774
31867,974,4,1696,1,1,0,2014,5,23,0,0.0,0.0,0.0,12599.372
31868,366,2,580,1,1,1,2013,10,23,0,0.0,0.0,0.0,6340.006
31869,756,5,2524,1,0,0,2013,3,23,1,0.0,0.0,0.0,14620.077
31870,303,6,0,0,0,0,2013,1,20,1,0.0,0.0,0.0,-47.834335
31871,442,5,530,1,0,0,2013,11,9,1,0.0,0.0,0.0,4926.639
31872,589,6,0,0,0,0,2015,2,1,1,0.0,0.0,0.0,81.23598
31873,881,3,525,1,0,0,2014,3,13,0,0.0,0.0,0.0,4021.878
31874,1040,4,905,1,1,0,2014,9,5,0,0.0,0.0,0.0,8131.3955
31875,331,1,871,1,1,0,2013,2,19,0,0.0,0.0,0.0,8003.562
31876,726,3,924,1,0,1,2013,8,8,0,0.0,0.0,0.0,8242.892
31877,1036,4,0,0,1,1,2015,4,3,0,0.0,1.0,0.0,101.35411
31878,88,0,905,1,1,0,2015,6,1,0,0.0,0.0,0.0,9798.106
31879,843,1,1085,1,1,0,2015,4,14,0,0.0,0.0,0.0,11023.182
31880,1004,3,325,1,0,0,2013,7,25,0,0.0,0.0,0.0,3148.0444
31881,423,2,1568,1,0,0,2013,2,27,0,0.0,0.0,0.0,8628.177
31882,1059,0,1070,1,0,1,2015,5,11,0,0.0,0.0,0.0,8119.133
31883,909,0,941,1,0,0,2013,10,14,0,0.0,0.0,0.0,7678.9243
31884,776,6,0,0,0,0,2013,1,20,1,0.0,0.0,0.0,-41.63799
31885,1079,3,651,1,0,1,2013,8,8,0,0.0,0.0,0.0,6517.492
31886,386,6,0,0,0,0,2013,4,7,1,0.0,0.0,0.0,237.11655
31887,950,3,583,1,1,0,2014,5,8,0,0.0,0.0,0.0,6249.2383
31888,1031,4,479,1,1,0,2013,1,11,0,0.0,0.0,0.0,5077.368
31889,307,3,328,1,0,1,2014,8,28,0,0.0,0.0,0.0,3392.1443
31890,695,5,262,1,0,0,2014,2,22,1,0.0,0.0,0.0,2531.5896
31891,969,5,404,1,0,0,2013,9,7,1,0.0,0.0,0.0,2998.9753
31892,31,1,517,1,1,1,2013,7,2,0,0.0,0.0,0.0,5332.553
31893,678,4,727,1,0,0,2013,7,12,0,0.0,0.0,0.0,6749.361
31894,862,2,1155,1,1,0,2013,5,15,0,0.0,0.0,0.0,8889.85
31895,279,1,640,1,1,0,2014,5,20,0,0.0,0.0,0.0,6957.734
31896,619,0,0,0,0,1,2015,4,6,0,0.0,1.0,0.0,-59.816658
31897,107,0,1050,1,1,0,2014,7,14,0,0.0,0.0,0.0,10318.589
31898,445,0,0,0,0,0,2013,2,11,0,0.0,0.0,0.0,-282.63455
31899,234,1,1548,1,1,0,2013,12,17,0,0.0,0.0,0.0,19535.184
31900,295,2,655,1,0,1,2013,10,30,0,0.0,0.0,0.0,5506.707
31901,57,0,1507,1,1,0,2013,6,17,0,0.0,0.0,0.0,17434.408
31902,634,1,757,1,1,0,2014,1,7,0,0.0,0.0,0.0,8117.4077
31903,309,4,469,1,0,0,2013,2,15,0,0.0,0.0,0.0,4505.434
31904,533,5,887,1,0,0,2013,12,21,1,0.0,0.0,0.0,10007.132
31905,751,1,526,1,1,0,2014,10,21,0,0.0,0.0,0.0,5707.827
31906,456,4,914,1,1,0,2015,1,16,0,0.0,0.0,0.0,7805.215
31907,591,3,418,1,0,0,2015,4,23,0,0.0,0.0,0.0,4271.415
31908,728,1,347,1,0,0,2014,3,25,0,0.0,0.0,0.0,3524.382
31909,1111,5,295,1,0,0,2013,7,6,1,0.0,0.0,0.0,3441.1821
31910,393,3,0,0,1,0,2014,5,1,0,1.0,0.0,0.0,-69.61342
31911,700,6,0,0,0,0,2013,10,6,1,0.0,0.0,0.0,8.814242
31912,136,4,393,1,0,0,2014,3,28,0,0.0,0.0,0.0,4439.2324
31913,118,6,0,0,0,0,2013,11,10,1,0.0,0.0,0.0,-6.6183367
31914,1091,1,388,1,0,1,2013,12,31,0,0.0,0.0,0.0,3582.2783
31915,448,0,702,1,0,1,2014,8,11,0,0.0,0.0,0.0,6332.3765
31916,247,3,582,1,0,0,2014,7,24,0,0.0,0.0,0.0,5210.5137
31917,131,1,550,1,1,0,2014,11,25,0,0.0,0.0,0.0,6010.176
31918,847,4,906,1,1,1,2013,10,25,0,0.0,0.0,0.0,7387.509
31919,401,0,855,1,1,0,2013,8,26,0,0.0,0.0,0.0,9089.098
31920,560,4,1648,1,1,0,2013,11,8,0,0.0,0.0,0.0,13797.233
31921,281,0,0,0,0,1,2013,4,1,0,0.0,1.0,0.0,-33.629883
31922,176,1,697,1,1,0,2015,5,19,0,0.0,0.0,0.0,6687.7266
31923,602,0,636,1,0,0,2015,6,8,0,0.0,0.0,0.0,6517.2217
31924,723,1,640,1,1,0,2015,5,5,0,0.0,0.0,0.0,7342.8394
31925,132,1,376,1,0,0,2013,2,26,0,0.0,0.0,0.0,3528.083
31926,1018,0,1609,1,1,0,2015,7,13,0,0.0,0.0,0.0,16024.672
31927,14,4,736,1,1,0,2014,1,10,0,0.0,0.0,0.0,6986.5166
31928,888,5,765,1,0,0,2014,8,23,1,0.0,0.0,0.0,6611.015
31929,302,2,300,1,0,0,2014,9,10,0,0.0,0.0,0.0,3004.6426
31930,187,2,786,1,0,0,2013,10,2,0,0.0,0.0,0.0,6333.326
31931,685,3,657,1,0,1,2013,8,22,0,0.0,0.0,0.0,6160.958
31932,150,2,779,1,1,0,2013,6,19,0,0.0,0.0,0.0,8091.986
31933,278,5,651,1,0,0,2014,6,7,1,0.0,0.0,0.0,6483.507
31934,304,0,997,1,0,1,2013,10,14,0,0.0,0.0,0.0,6571.9287
31935,71,2,814,1,1,0,2013,7,17,0,0.0,0.0,0.0,8169.412
31936,389,1,1325,1,1,0,2015,5,5,0,0.0,0.0,0.0,12057.273
31937,1012,4,518,1,1,0,2015,1,9,0,0.0,0.0,0.0,5945.1304
31938,789,3,490,1,1,0,2015,7,16,0,0.0,0.0,0.0,4451.623
31939,182,5,413,1,0,0,2014,1,25,1,0.0,0.0,0.0,4000.5266
31940,1003,4,848,1,0,0,2013,2,15,0,0.0,0.0,0.0,5721.2
31941,966,0,778,1,0,1,2013,12,30,0,0.0,0.0,0.0,7228.293
31942,20,3,1066,1,1,1,2013,8,1,0,0.0,0.0,0.0,9917.655
31943,685,1,545,1,0,1,2015,4,7,0,0.0,0.0,0.0,5947.368
31944,1023,3,532,1,1,0,2014,9,18,0,0.0,0.0,0.0,5344.372
31945,371,4,667,1,1,0,2015,6,5,0,0.0,0.0,0.0,8297.909
31946,94,6,0,0,0,0,2015,3,8,1,0.0,0.0,0.0,51.51659
31947,435,1,357,1,0,0,2015,1,20,0,0.0,0.0,0.0,3278.6301
31948,803,1,435,1,0,0,2014,4,8,0,0.0,0.0,0.0,4552.0083
31949,723,1,539,1,1,0,2014,2,4,0,0.0,0.0,0.0,6890.6226
31950,427,6,0,0,0,0,2015,3,29,1,0.0,0.0,0.0,63.96201
31951,950,6,0,0,0,0,2015,7,5,1,0.0,0.0,0.0,41.432926
31952,184,4,617,1,1,0,2014,9,5,0,0.0,0.0,0.0,6199.6143
31953,694,2,641,1,0,0,2013,4,17,0,0.0,0.0,0.0,5493.7725
31954,19,1,568,1,0,0,2013,11,26,0,0.0,0.0,0.0,5133.3984
31955,1104,1,320,1,0,0,2015,6,23,0,0.0,0.0,0.0,3608.9817
31956,659,2,645,1,0,0,2013,2,27,0,0.0,0.0,0.0,5594.026
31957,847,4,1079,1,1,0,2014,3,7,0,0.0,0.0,0.0,9162.751
31958,305,4,479,1,0,0,2014,4,11,0,0.0,0.0,0.0,4519.072
31959,639,3,390,1,0,0,2015,3,12,0,0.0,0.0,0.0,3934.2388
31960,401,2,813,1,1,0,2014,10,1,0,0.0,0.0,0.0,8244.201
31961,461,5,462,1,0,0,2015,1,17,1,0.0,0.0,0.0,4605.224
31962,834,0,682,1,0,0,2014,10,13,0,0.0,0.0,0.0,5427.7495
31963,1000,2,544,1,0,0,2013,1,16,0,0.0,0.0,0.0,4875.5435
31964,648,1,510,1,0,0,2013,11,12,0,0.0,0.0,0.0,4281.9844
31965,243,4,0,0,0,0,2013,11,1,0,1.0,0.0,0.0,-32.551174
31966,178,4,912,1,0,0,2013,1,4,0,0.0,0.0,0.0,7470.9585
31967,630,5,330,1,0,0,2014,9,6,1,0.0,0.0,0.0,2807.6047
31968,359,0,697,1,1,0,2015,6,29,0,0.0,0.0,0.0,9304.224
31969,17,4,721,1,0,0,2013,9,20,0,0.0,0.0,0.0,5639.301
31970,115,2,522,1,1,0,2015,5,20,0,0.0,0.0,0.0,5682.3936
31971,351,6,0,0,0,0,2015,2,1,1,0.0,0.0,0.0,106.36038
31972,501,3,537,1,1,0,2014,3,20,0,0.0,0.0,0.0,6209.7324
31973,793,5,439,1,0,0,2015,3,7,1,0.0,0.0,0.0,3816.9355
31974,258,4,591,1,1,0,2013,5,17,0,0.0,0.0,0.0,5776.259
31975,16,1,1032,1,1,0,2013,7,2,0,0.0,0.0,0.0,8866.775
31976,550,1,340,1,0,0,2013,2,12,0,0.0,0.0,0.0,3398.1057
31977,987,5,524,1,0,0,2013,11,23,1,0.0,0.0,0.0,4591.6934
31978,65,1,501,1,1,0,2014,11,25,0,0.0,0.0,0.0,6141.0625
31979,410,6,0,0,0,0,2014,11,23,1,0.0,0.0,0.0,100.52066
31980,593,6,0,0,0,0,2013,8,18,1,0.0,0.0,0.0,-285.80252
31981,1045,1,783,1,0,0,2014,4,8,0,0.0,0.0,0.0,7101.4424
31982,285,6,0,0,0,0,2013,10,13,1,0.0,0.0,0.0,133.00865
31983,684,1,729,1,1,1,2015,3,31,0,0.0,0.0,0.0,9765.666
31984,156,3,687,1,0,0,2015,3,12,0,0.0,0.0,0.0,6575.7515
31985,348,1,0,0,1,0,2015,1,6,0,1.0,0.0,0.0,-54.373566
31986,1063,6,0,0,0,0,2015,2,1,1,0.0,0.0,0.0,-90.12676
31987,398,4,646,1,1,0,2015,7,3,0,0.0,0.0,0.0,6575.6636
31988,895,6,0,0,0,0,2014,6,15,1,0.0,0.0,0.0,28.264992
31989,670,1,801,1,1,1,2014,6,17,0,0.0,0.0,0.0,8850.745
31990,1050,5,647,1,0,0,2014,10,4,1,0.0,0.0,0.0,5646.6113
31991,84,5,1368,1,0,0,2015,2,14,1,0.0,0.0,0.0,12238.8955
31992,567,3,612,1,0,0,2013,10,17,0,0.0,0.0,0.0,3980.7676
31993,114,5,529,1,0,0,2015,7,25,1,0.0,0.0,0.0,5181.2285
31994,713,2,1278,1,0,1,2014,8,13,0,0.0,0.0,0.0,9843.278
31995,723,5,620,1,0,0,2013,11,16,1,0.0,0.0,0.0,6267.607
31996,1039,1,1050,1,1,0,2013,10,8,0,0.0,0.0,0.0,10060.003
31997,538,1,586,1,0,0,2014,5,27,0,0.0,0.0,0.0,4462.2227
31998,444,6,0,0,0,0,2014,10,19,1,0.0,0.0,0.0,-90.93923
31999,926,3,523,1,1,0,2013,4,11,0,0.0,0.0,0.0,5840.15
32000,78,3,507,1,1,0,2014,4,3,0,0.0,0.0,0.0,4974.168
32001,965,2,1030,1,1,0,2014,9,17,0,0.0,0.0,0.0,8900.114
32002,524,3,855,1,0,0,2015,1,22,0,0.0,0.0,0.0,7869.4453
32003,887,1,630,1,1,0,2015,4,28,0,0.0,0.0,0.0,6834.0664
32004,172,3,873,1,1,0,2015,1,29,0,0.0,0.0,0.0,7511.1055
32005,681,5,420,1,0,0,2013,3,30,1,0.0,0.0,0.0,2902.1836
32006,146,5,723,1,0,0,2015,1,17,1,0.0,0.0,0.0,7109.2837
32007,15,3,793,1,1,0,2013,8,29,0,0.0,0.0,0.0,7259.269
32008,34,0,1225,1,1,0,2014,5,5,0,0.0,0.0,0.0,12044.784
32009,354,2,566,1,0,0,2014,9,10,0,0.0,0.0,0.0,6098.6826
32010,521,3,359,1,0,0,2015,6,11,0,0.0,0.0,0.0,3932.7246
32011,200,4,1044,1,1,0,2014,1,10,0,0.0,0.0,0.0,8682.301
32012,947,6,0,0,0,0,2015,3,22,1,0.0,0.0,0.0,-3.7085192
32013,813,0,695,1,0,0,2014,5,12,0,0.0,0.0,0.0,4905.587
32014,7,4,893,1,0,0,2013,4,19,0,0.0,0.0,0.0,7387.352
32015,490,2,1120,1,1,0,2013,7,17,0,0.0,0.0,0.0,9062.966
32016,603,4,876,1,0,0,2015,6,12,0,0.0,0.0,0.0,7518.435
32017,133,0,715,1,0,0,2014,1,13,0,0.0,0.0,0.0,5697.789
32018,686,5,319,1,0,0,2015,2,7,1,0.0,0.0,0.0,2908.816
